SMILES,Caco2,CYP1A2i_c,CYP2C9i_c,CYP2C19i_c,CYP3A4i_c,CYP2D6i_c,CYP1A2s,CYP2C9s,CYP2C19s,CYP2D6s,CYP3A4s,HLM,DLM,RLM,hERG
Fc1ncccc1N2C[C@@]3(CC[C@@H](CC3)c4nc5cc(OC(F)(F)F)ccc5[nH]4)OC2=O,,,,,,,,,,,,,,,1
OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,,,,,,,,,,,,,,,1
OC(=O)CCc1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,,,,,,,,,,,,,,,1
OC(=O)[C@H](N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,,,,,,,,,,,,,,,1
COc1ccc(Nc2cc(N[C@@H]3CCOC[C@@H]3N)nnc2C(=O)N)nc1C(C)C,,,,,,,,,,,,,,,1
Cc1c(Cl)c(ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)C#N,,,,,,,,,,,,,,,1
COc1cc2OC(=CC(=O)c2cc1F)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,,,,,,,,,,,,,,,1
CN(C)C(=O)N1CC(=C[C@@]1(CC[C@@H](N)C(F)F)c2ccccc2)c3cc(F)ccc3F,,,,,,,,,,,,,,,1
CN(C)C(=O)N1CC(=C[C@@]1(CC[C@H](N)C(F)F)c2ccccc2)c3cc(F)ccc3F,,,,,,,,,,,,,,,1
C[C@H](CCNC(=O)c1c(C)cc(Cl)nc1C)N2CCC(CC2)N(Cc3ccsc3)C(=O)CC#N,,,,,,,,,,,,,,,1
CCN(CC)C(=O)C1CCCN(C1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,,,,,,,,,,,,,,,1
COc1ccc2C(=O)N(C[C@@H](O)CO)C(=C(c3cccc(c3)C(F)(F)F)c2c1)C#N,,,,,,,,,,,,,,,1
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CC6CC5CO6)c3,,,,,,,,,,,,,,,1
FC(F)(F)c1ccccc1c2cc(c3[nH]c(nc3c2)C4=NOC5(CCCCC5)C4)C(F)(F)F,,,,,,,,,,,,,,,1
CC(C(O)c1ccc2NC(=O)CCc2c1)N3CCC(O)(CC3)c4ccc5CCOCc5c4,,,,,,,,,,,,,,,1
NC1=NC(c2ccnc(c2)C(F)(F)F)(c3ccc(F)c(c3)c4cncnc4)c5cccc(F)c15,,,,,,,,,,,,,,,1
CC(=O)NC(C)(C)c1nc(c[nH]1)c2ccc(OC(F)(F)F)cc2,,,,,,,,,,,,,,,1
CC(C)(N)c1nc(c[nH]1)c2ccc(Cl)cc2,,,,,,,,,,,,,,,1
COc1cc(F)ccc1c2cncc(CNC3CCCC3)n2,,,,,,,,,,,,,,,1
CC(=O)Nc1cc(Nc2cc(NC3CCC3)n4ncc(C#N)c4n2)c(F)cc1C,,,,,,,,,,,,,,,1
CNc1cc(Nc2cnc(C#N)c(O[C@@H]3CCNC3)n2)ncc1C(=O)OC,,,,,,,,,,,,,,,1
COCCc1nc(CN[C@H]2CC[C@@H](F)C2)n(C(C)C)c1c3ccc(Cl)cc3,,,,,,,,,,,,,,,1
CC(C)(C)c1nc(c[nH]1)c2ccc(OC(F)(F)F)cc2,,,,,,,,,,,,,,,1
CC(C)(NC(=O)N)c1nc(c[nH]1)c2ccc(OC(F)(F)F)cc2,,,,,,,,,,,,,,,1
OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,,,,,,,,,,,,,,,1
COc1cc(Nc2cnc(C#N)c(O[C@@H]3CCN(C)C3)n2)ncc1c4cnn(C)c4,,,,,,,,,,,,,,,1
COc1ccc(cc1)c2c[nH]c(n2)C(C)(C)N,,,,,,,,,,,,,,,1
FC(F)(F)COc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cn1,,,,,,,,,,,,,,,1
NC1=NC(c2ccncc2)(c3cccc(c3)c4cncnc4)c5ccccc15,,,,,,,,,,,,,,,1
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ncccn3)C(=O)c4ccccc24)cc1,,,,,,,,,,,,,,,1
Cc1ccc(cn1)c2c(C)c(CNC3CCCC3)nn2c4ncccc4Cl,,,,,,,,,,,,,,,1
CC(=O)Nc1cc(Nc2cc(NC3CC3)n4ncc(C#N)c4n2)c(F)cc1C,,,,,,,,,,,,,,,1
CC(C)(N)c1nc(c[nH]1)c2ccc(cc2)S(=O)(=O)C,,,,,,,,,,,,,,,1
CN(C1CC(C)(C)NC(C)(C)C1)c2ccc(nn2)c3ccc(cc3O)n4cc(CO)cn4,,,,,,,,,,,,,,,1
CC(C)(O)c1nc(c[nH]1)c2ccc(OC(F)(F)F)cc2,,,,,,,,,,,,,,,1
CC(C)(N)c1nc(c[nH]1)c2ccccc2,,,,,,,,,,,,,,,1
CN(C)C(C(=O)N[C@](Cc1ccccc1)(c2ccc(F)cc2)c3cc(F)cc(c3)C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,,,,,,,,,,,,,,,1
CN(C1CC(C)(C)NC(C)(C)C1)c2ccc(nn2)c3ccc(cc3O)n4ccc(N)n4,,,,,,,,,,,,,,,1
Cc1c2COC(=O)c2ccc1[C@@H](O)CN3CCC4(CC3)CN(C(=O)C4)c5cnc(cn5)S(=O)(=O)C,,,,,,,,,,,,,,,1
COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3,,,,,,,,,,,,,,,1
CN1CCN(CC1)C(=O)c2ccc(cc2)c3cnc(N)c(c3)c4ccc(cc4)C(F)(F)F,,,,,,,,,,,,,,,1
CCN[C@H]1CCC[C@H](C1)c2c[nH]c3ccc(NC(=N)c4cccs4)cc23,,,,,,,,,,,,,,,1
O=C1C=C(OCc2ccccc2)C=CN1c3ccc4c(cnn4CCN5CCNCC5)c3,,,,,,,,,,,,,,,1
O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCCOc5c4)CN6C(=O)C=Cc7ncc(F)c1c67,,,,,,,,,,,,,,,1
Fc1cc(F)c(cc1NCc2cnc(Nc3ccccn3)s2)C(=O)NC4CC4,,,,,,,,,,,,,,,1
CC1(C)CN2C(=CSC2=N1)CSC(=NC3CCCCC3)NC4CCCCC4,,,,,,,,,,,,,,,1
Fc1ccc(N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)c(c1)c5ccccc5,,,,,,,,,,,,,,,1
COc1ccc(CNC(=O)c2oc3ccc(Cl)cc3c2)c(OC)c1,,,,,,,,,,,,,,,1
O=C(NC1CC1)C2=CN(c3cccc(c3)C#Cc4cccnc4)c5ncccc5C2=O,,,,,,,,,,,,,,,1
COc1cccc(c1)c2cccc(c2)C3(C)N=C(C)C(=N3)N,,,,,,,,,,,,,,,1
CC(Oc1ccccc1CC=C)C2=NCCN2,,,,,,,,,,,,,,,1
CC1(C)Cc2c(CN3CCC4(CC3)CCN(CC4)C(=O)c5ccnc(N)c5)cccc2O1,,,,,,,,,,,,,,,1
FC(F)C(F)(F)Oc1ccccc1CN2CCC3(CC2)CCN(CC3)C(=O)c4ccncc4,,,,,,,,,,,,,,,1
C[C@H](Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(C)(C)C,,,,,,,,,,,,,,,1
CS(=O)Cc1ccc(C(=O)Nc2nccnc2C(=O)NCC3CCC3)c4ccccc14,,,,,,,,,,,,,,,1
CC1(C)CC(Cc2ccc(nn2)c3ccc(cc3O)c4cn[nH]c4)CC(C)(C)N1,,,,,,,,,,,,,,,1
Cc1nn(cc1CN2CCC3(CC2)OCc4ccccc34)c5c(Cl)cccc5NS(=O)(=O)C,,,,,,,,,,,,,,,1
CCc1c(Nc2ncc(Cl)c(n2)c3cnn4ccccc34)cnn1C5CCN(CC5)C(=O)C,,,,,,,,,,,,,,,1
COCC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,,,,,,,,,,,,,,,1
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCN4CCNC(=O)CC4)c5ccccc5,,,,,,,,,,,,,,,1
C[C@H]1N(CCn2c1nnc2c3nc(C)cs3)C(=O)c4ccc(cc4)c5cccs5,,,,,,,,,,,,,,,1
CC(C)c1ncc(s1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F,,,,,,,,,,,,,,,1
NC(=O)c1cnc(Nc2ccncn2)cc1NC3CCN(CC3)c4ccc(cn4)C#N,,,,,,,,,,,,,,,1
FC(F)(F)Oc1ccc(CNC(=O)C2N(C[C@@H]3CCCO3)C(=O)c4ccccc24)cc1,,,,,,,,,,,,,,,1
NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cc(cc(c3)c4onc(n4)c5cccs5)C(=O)N,,,,,,,,,,,,,,,1
CN1N=C(C=CC1=O)N2CCC3(CCN(C[C@H](O)c4ccc(nc4C)n5cnnn5)CC3)C2=O,,,,,,,,,,,,,,,1
COc1cc(F)cc2c1nnc3c2c(nn3C)c4ccncc4C,,,,,,,,,,,,,,,1
CNC(=O)c1nc(cnc1N)c2ccc(Cl)c(c2)S(=O)(=O)Nc3cccc(F)c3F,,,,,,,,,,,,,,,1
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,,,,,,,,,,,,,,,1
Cc1c2COC(=O)c2ccc1[C@@H](O)CN3CCC4(CC3)CN(C(=O)C4)c5ccc(cn5)S(=O)(=O)C,,,,,,,,,,,,,,,1
COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,,,,,,,,,,,,,,,1
COc1cccc(n1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,,,,,,,,,,,,,,,1
COc1c(C)cc(cc1C)C2(N=C(C)C(=N2)N)c3cccc(c3)c4cncc(c4)C#CC,,,,,,,,,,,,,,,1
CN(C)[C@@H]1CCN(C1)C(=O)c2ccc(O)cc2OC[C@@H](O)CN3CCC4(CC3)Cc5cc(Cl)ccc5O4,,,,,,,,,,,,,,,1
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5ccccc5NC4=O,,,,,,,,,,,,,,,1
COc1ccc(cc1)N2N=C(S/C/2=N\c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)C(=O)C,,,,,,,,,,,,,,,1
Cc1nccc(n1)N2CCC3(CCN(C[C@H](O)c4ccc5C(=O)OCc5c4C)CC3)C2=O,,,,,,,,,,,,,,,1
CCN(CC)CCOc1cc(c(Cl)cc1Cl)c2nc(SCC(=O)NC)nc3[nH]cc(C#N)c23,,,,,,,,,,,,,,,1
CC(C)(C(=O)O)c1ccc(cc1)[C@@H](O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,,,,,,,,,,,,,,,1
CN1Cc2cc(Cl)ccc2n3c(C1)nnc3C4CCN(CC4)c5ccccn5,,,,,,,,,,,,,,,1
CS(=O)c1ccc(cc1)c2ccc3ncc(c4ccc(cc4)S(=O)(=O)C)n3n2,,,,,,,,,,,,,,,1
C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,,,,,,,,,,,,,,,1
Cc1nc(Oc2ccc(cc2)C(=O)N)ccc1CN3CCC(CC3)N4[C@@H](CN(C5CCOCC5)C4=O)c6ccccc6,,,,,,,,,,,,,,,1
COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,,,,,,,,,,,,,,,1
O[C@@H](C1CC1)C(=O)N2CC(=C[C@@H]2c3cccc(O)c3)c4cc(F)ccc4F,,,,,,,,,,,,,,,1
CC(=O)C1=NN2[C@@H](COc3ccc(F)cc23)[C@@]1(CCCO)c4ccccc4,,,,,,,,,,,,,,,1
O[C@@H](C1CC1)C(=O)N2CC(=C[C@H]2c3cccc(O)c3)c4cc(F)ccc4F,,,,,,,,,,,,,,,1
Cc1ccc(cn1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F,,,,,,,,,,,,,,,1
COc1cc(ncc1C#N)[C@H](O)CN2CCN(C[C@H](O)c3ccc4C(=O)OCc4c3C)CC2,,,,,,,,,,,,,,,1
Cc1c2COC(=O)c2ccc1[C@@H](O)CN3CCN(C[C@H](O)c4ccc(cn4)C#N)CC3,,,,,,,,,,,,,,,1
COc1ccc2ncc(F)c(C[C@H](O)C34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1,,,,,,,,,,,,,,,1
Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)cc(OCC(C)(C)O)n1,,,,,,,,,,,,,,,1
Oc1ccc(Cn2c(nc3ccccc23)c4cscn4)c5cccnc15,,,,,,,,,,,,,,,1
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5ccccc5N(CC6(C)COC6)C4=O,,,,,,,,,,,,,,,1
CS(=O)c1ccc(cc1)c2cnc3ccc(Nc4cccc(c4)S(=O)C)nn23,,,,,,,,,,,,,,,1
NCC(=O)N1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)[N+](=O)[O-])c3c2)C(F)(F)F,,,,,,,,,,,,,,,1
CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4c(O)cccc24,,,,,,,,,,,,,,,1
CCN(CC)C(=O)c1ccc(cc1)[C@@H]2CC3(CCNCC3)Oc4ccccc24,,,,,,,,,,,,,,,1
CN(C)CCOC(c1ccccc1)c2ccccc2,,,,,,,,,,,,,,,1
O=C(NC1CC1)C2=CN(c3cccc(c3)c4ccncc4)c5ncccc5C2=O,,,,,,,,,,,,,,,1
COc1cc(F)ccc1c2cncc(CNC(=O)C3CCC3)c2,,,,,,,,,,,,,,,1
Cc1ccc(cc1)S(=O)(=O)NN=Cc2cn(CC(=O)Nc3ccccc3Cl)c4ccccc24,,,,,,,,,,,,,,,1
COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccc3)c2,,,,,,,,,,,,,,,1
CCOC(=O)C1CCN(CCCCOc2ccc(cc2)S(=O)(=O)N)CC1,,,,,,,,,,,,,,,1
C[C@H]1CCCN1[C@H]2CCN(C2)c3ccc(NC(=O)C4CCOCC4)c(C)c3,,,,,,,,,,,,,,,1
NCC(=O)N1CCn2c(C1)nc(c2Nc3ccc4OCOc4c3)c5ccccc5,,,,,,,,,,,,,,,1
C1NCC(CC=C1)c2oc3ccccc3c2,,,,,,,,,,,,,,,1
NC1=N[C@@](c2cccc(c2)c3cncnc3)(c4ccnc(c4)C(F)F)c5cc(F)cc(F)c15,,,,,,,,,,,,,,,1
Cc1ccc(cn1)n2c(C)c(CNC3CCCC3)nc2c4ncccc4Cl,,,,,,,,,,,,,,,1
COc1cc(cc(F)c1C(=O)N)c2cncc(c2C)c3ccc(cc3)N4C[C@@H](C)N(C)[C@@H](C)C4,,,,,,,,,,,,,,,1
COc1ccc(cc1)C2(N=C(C)C(=N2)N)c3cccc(c3)c4cccnc4,,,,,,,,,,,,,,,1
COc1c2COC(=O)c2ccc1C(O)CN3CCN(CC3)C(=O)Cc4ccc(nc4)n5cnnn5,,,,,,,,,,,,,,,1
CCc1nn2c(C)cc(C)nc2c1Cc3ccc(cc3)c4oc(nn4)C5CCNCC5,,,,,,,,,,,,,,,1
CC(=O)Nc1cc(Nc2cc(NC3CC3)n4ncc(C#N)c4n2)ccc1C5CC5,,,,,,,,,,,,,,,1
CC(=O)Nc1cc(Nc2cc(NC3CC3)n4ncc(C#N)c4n2)ncc1C,,,,,,,,,,,,,,,1
CNc1cc(Nc2cnc(C#N)c(O[C@H]3CCN(C)C3)n2)ncc1c4cnn(C)c4,,,,,,,,,,,,,,,1
CC(C)COc1ccccc1CN2CCC3(CC2)CCN(CC3)C(=O)c4ccncn4,,,,,,,,,,,,,,,1
Cc1c2COC(=O)c2ccc1[C@@H](O)CN3CCC4(CC3)CCN(C5=NN(C(F)F)C(=O)C=C5)C4=O,,,,,,,,,,,,,,,1
CN(C1CCNCC1)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F,,,,,,,,,,,,,,,1
ONC(=O)\C=C\c1ccc(CN2CCCC(C2)c3c([nH]c4ccccc34)c5ccccc5)c(F)c1,,,,,,,,,,,,,,,1
CN(C)C(=O)N1N=C(C[C@@]1(CCCN)c2ccccc2)c3cc(F)ccc3F,,,,,,,,,,,,,,,1
Cc1[nH]c2ccccc2c1CCN3CCCC3c4ccc(\C=C\C(=O)NO)cc4,,,,,,,,,,,,,,,1
Cc1cc(CN2C[C@H](N)C(C2)C(=O)C3CCC[C@H]3C#N)ccc1C#N,,,,,,,,,,,,,,,1
Oc1ncc(cc1Cl)C(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,,,,,,,,,,,,,,,1
Cc1coc(n1)[C@H]2C[C@H]3[C@@H](CF)SC(=N[C@]3(CO2)c4ccc(F)cc4F)N,,,,,,,,,,,,,,,1
COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,,,,,,,,,,,,,,,1
Nc1ncc(cc1c2ccc(nc2)C(F)(F)F)c3ccc(cc3)C(=O)N4CCNCC4,,,,,,,,,,,,,,,1
C[C@@H]1CC[C@H](N)CN1c2ccncc2Nc3ncc4ccc(nn34)c5c(F)cccc5F,,,,,,,,,,,,,,,1
CC(C)(O)[C@@]1(CC[C@H](C1)N2CCC(CC2)c3cccc(c3)C(=O)O)C(=O)NCc4cc(cc(c4)C(F)(F)F)C(F)(F)F,,,,,,,,,,,,,,,1
CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4ccc(O)cc24,,,,,,,,,,,,,,,1
Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccccc4)CC3,,,,,,,,,,,,,,,1
CNc1ccc(C=Cc2c(F)cccc2Cl)cn1,,,,,,,,,,,,,,,1
OC(=O)c1cnc2c(cccc2c1)N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3,,,,,,,,,,,,,,,1
Fc1ccccc1C(=O)Nc2ccc(cc2)c3oc(NCCCN4CCCOCC4)nn3,,,,,,,,,,,,,,,1
CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(C)c4Cl,,,,,,,,,,,,,,,1
Fc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(OC4CCN(CC4)C5CCCC5)cc3,,,,,,,,,,,,,,,1
C[C@@H]1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(F)cc4,,,,,,,,,,,,,,,1
O=C(Nc1ccc(cc1)c2oc(NCCCN3CCCCC3)nn2)C4CCCCCC4,,,,,,,,,,,,,,,1
CCN(CC)CCCCNc1oc(nn1)c2ccc(NC(=O)c3ccccc3F)cc2,,,,,,,,,,,,,,,1
OC(=O)c1cccc(CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)c1,,,,,,,,,,,,,,,1
Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)cc1,,,,,,,,,,,,,,,1
O=C(Nc1ccc(cc1)c2oc(NCCCCN3CCCCC3)nn2)c4ccccc4,,,,,,,,,,,,,,,1
Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(=O)N)nc1C,,,,,,,,,,,,,,,1
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]4CC[C@@H](CCC#N)CC4,,,,,,,,,,,,,,,1
CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cn3)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,,,,,,,,,,,,,,,1
CC(Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F,,,,,,,,,,,,,,,1
CN([C@H]1CCc2cc(CN3CCN(CC3)C(=O)C)ccc2C1)C(=O)c4ccc(cc4)c5ccccn5,,,,,,,,,,,,,,,1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(=O)(=O)C)c(C)c34)ccc2[nH]1,,,,,,,,,,,,,,,1
CN(C)Cc1ccc2C[C@H](CCc2c1)N(C)C(=O)c3ccc(cn3)c4ccccc4,,,,,,,,,,,,,,,1
OC(=O)c1ccc(NC(=O)[C@H](C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5)c(F)c1,,,,,,,,,,,,,,,1
CC(C)Cn1c2ccc(Nc3ncccn3)cc2c4c5CNC(=O)c5c6c(CCc7nn(C)cc67)c14,,,,,,,,,,,,,,,1
OC(=O)c1ccc(NC(=O)[C@H](C2CCCCC2)n3c(nc4ccccc34)c5ccc(Cl)cc5)c(c1)C(F)(F)F,,,,,,,,,,,,,,,1
CCN1CCN(CC(=O)Nc2ccc(c3cccc4C(=O)C=C(Oc34)N5CCOCC5)c6sc7ccccc7c26)CC1,,,,,,,,,,,,,,,1
CCOC(=O)[C@@H]1CC[C@@H](CC1)N2CC(C2)NC(=O)CNc3nn(C(=O)N)c4ccc(cc34)C(F)(F)F,,,,,,,,,,,,,,,1
C(Nc1nc(nc2cccc(c3ccccc3)c12)c4cccnc4)c5ccccn5,,,,,,,,,,,,,,,1
CCN1CCN(CC1)c2cc3[nH]c(nc3cc2Cl)C(=O)[C@@]4(C)CC[C@](C)(O)CC4,,,,,,,,,,,,,,,1
Cc1ccccc1[C@@H]2CCN(C[C@@H]3CCc4cccnc4[C@@H](O)C3)C[C@H]2CO,,,,,,,,,,,,,,,1
CC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,,,,,,,,,,,,,,,1
CC1(C)CCc2cc(ccc2O1)S(=O)(=O)N(CC(=O)O)Cc3cccc(c3)c4ccccc4,,,,,,,,,,,,,,,1
OC(=O)c1ccc(NC(=O)[C@H](C2CCCCC2)n3c(nc4cc(F)c(F)cc34)c5ccc(Cl)cc5)cc1,,,,,,,,,,,,,,,1
CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4ccccc4S(=O)(=O)C,,,,,,,,,,,,,,,1
OC(=O)C1(CC1)Oc2ccc(NC(=O)[C@H](C3CCCCC3)n4c(nc5cc(F)c(F)cc45)c6ccc(Cl)cc6)c(F)c2,,,,,,,,,,,,,,,1
FC(F)(F)CCOc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cn1,,,,,,,,,,,,,,,1
O=C(Cc1ccccc1)NC2CCN(CCCN3C(=O)COc4ccccc34)CC2,,,,,,,,,,,,,,,1
C[C@H]1N(CCn2c1nnc2c3cccc(O)n3)C(=O)c4ccc(cc4)c5cccs5,,,,,,,,,,,,,,,1
Cc1c(CCN2CCN(CC2)C(=O)Cc3ccc(cc3)n4cnnn4)ccc5C(=O)OCc15,,,,,,,,,,,,,,,1
COc1cccc(OCCCN)c1c2cc(Nc3cnc(cn3)C#N)[nH]n2,,,,,,,,,,,,,,,1
CN(CCCN1c2ccccc2CCc3ccccc13)C(=O)c4oc5ccc(Cl)cc5c4,,,,,,,,,,,,,,,1
NC(=O)c1c2CCN(CCCNC(=O)CCc3c[nH]c4ccccc34)Cc2sc1NC(=O)Nc5ccc(Cl)cc5,,,,,,,,,,,,,,,1
C1CN2CCC1C(C2)c3oc(nn3)c4oc(cc4)c5cccnc5,,,,,,,,,,,,,,,1
CC(C)(C)Oc1cccc2nc(N)nc(N)c12,,,,,,,,,,,,,,,1
Nc1ncc(cc1c2ccc(nc2)C(F)(F)F)c3ccc(cc3)C(=O)N4CCOCC4,,,,,,,,,,,,,,,1
CC(NC(=O)c1ccc(cc1Cl)C(F)(F)F)C2(CCC(F)(F)CC2)N3CCN(CC3)S(=O)(=O)c4cn(C)nn4,,,,,,,,,,,,,,,1
Cc1cccc(C)c1NC(=O)CC23CCCN2CCC3,,,,,,,,,,,,,,,1
CC(=O)c1ccc(CN2CCC(CC2)NC(=O)C3=CC(=O)c4ccc(F)cc4O3)cc1,,,,,,,,,,,,,,,1
CN=S(=O)(C)c1ccc(Nc2ncc(c(N[C@@H]3CCC[C@H]3N(C)C)n2)C(F)(F)F)cc1,,,,,,,,,,,,,,,1
COc1ccc(cc1)[C@H]2CN(CCCC3CCNCC3)C[C@@H]2CNC(=O)c4cccc(Cl)c4,,,,,,,,,,,,,,,1
COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)N4CCN(C)CC4,,,,,,,,,,,,,,,1
CN([C@H]1CCN(C)C[C@H]1F)C(=O)N2CC(=C[C@@]2(CO)c3ccccc3)c4cc(F)ccc4F,,,,,,,,,,,,,,,1
CN(C)c1ccc(\C=C\c2c(F)cccc2Cl)nc1,,,,,,,,,,,,,,,1
CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc(Cl)c3Cl)CC1,,,,,,,,,,,,,,,1
O=C(C1CC12CCN(CC2)C3CCCCC3)N4CCN(CC4)C5CCCCC5,,,,,,,,,,,,,,,1
CC(C)Cc1cc(CNC(=O)C2C3CN(CC23)C(=O)Cc4ccccc4)nn1c5ccccc5,,,,,,,,,,,,,,,1
CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2,,,,,,,,,,,,,,,1
CC(C)C(Cn1ccnc1)NC(=O)NC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,,,,,,,,,,,,,,,1
Clc1cc(Cl)cc(COC(=O)N2CCC(CC2)NC(=O)CCCc3c[nH]nn3)c1,,,,,,,,,,,,,,,1
C[C@@H]1CNC[C@H]2Cc3ccc(C)nc3N12,,,,,,,,,,,,,,,1
CC(C)Oc1cc(ccc1OC(F)F)C(C2=CNC(S2)C(O)(C(F)(F)F)C(F)(F)F)c3cc[n+]([O-])cc3,,,,,,,,,,,,,,,1
CCc1c(C)[nH]c2CCCC(=NNC(=O)Nc3ccccc3)c12,,,,,,,,,,,,,,,1
CN1CCN(Cc2ccc(cc2)c3cnc4[nH]cc(c5ccc6[nH]ccc6c5)c4c3)CC1,,,,,,,,,,,,,,,1
COc1ccc(CCO[C@@H]2CCCC[C@H]2N3CC[C@@H](O)C3)cc1OC,,,,,,,,,,,,,,,1
NCC(=O)N1CCn2c(C1)nc(c3ccc(F)cc3)c2Nc4ccc(Cl)c(F)c4,,,,,,,,,,,,,,,1
C[N+](C)CCC(c1ccc(Cl)cc1)c2ccccn2,,,,,,,,,,,,,,,1
COc1ncccc1C(=O)N2CCC(NCc3cncn3Cc4ccc(cc4)C#N)C2=O,,,,,,,,,,,,,,,1
CC(C)Oc1cc(ccc1F)[C@@](Cc2ccccc2)(NC[C@@H](O)C(F)(F)F)c3cc(F)cc(OC(F)(F)C(F)F)c3,,,,,,,,,,,,,,,1
CC(C)Cc1cc(CNS(=O)(=O)c2ccccc2)nn1c3ccccc3,,,,,,,,,,,,,,,1
CC(=O)Nc1cc(Nc2cc(NC3CC3)n4ncc(C#N)c4n2)ccc1C,,,,,,,,,,,,,,,1
Cc1c(CCN2CCN(CC2)C(=O)Cc3cncc(c3)n4cnnn4)ccc5C(=O)OCc15,,,,,,,,,,,,,,,1
